Class; Value; Class start; Class end;
175;14067;222.169571217423;223.446407833615;
176;13674;223.446407833615;224.723244449807;
177;13532;224.723244449807;226.000081065999;
178;12810;226.000081065999;227.276917682191;
179;13066;227.276917682191;228.553754298383;
180;12352;228.553754298383;229.830590914575;
181;12425;229.830590914575;231.107427530767;
182;12183;231.107427530767;232.384264146959;
183;11900;232.384264146959;233.661100763152;
184;12275;233.661100763152;234.937937379344;
185;12007;234.937937379344;236.214773995536;
186;12102;236.214773995536;237.491610611728;
187;12285;237.491610611728;238.768447227920;
188;12481;238.768447227920;240.045283844112;
189;12845;240.045283844112;241.322120460304;
190;12664;241.322120460304;242.598957076496;
191;12431;242.598957076496;243.875793692688;
192;11905;243.875793692688;245.152630308880;
193;11403;245.152630308880;246.429466925072;
194;10990;246.429466925072;247.706303541264;
195;10655;247.706303541264;248.983140157457;
196;10538;248.983140157457;250.259976773649;
197;10274;250.259976773649;251.536813389841;
198;10224;251.536813389841;252.813650006033;
199;10039;252.813650006033;254.090486622225;
200;10016;254.090486622225;255.367323238417;
201;15350;255.367323238417;256.644159854609;
202;11238;256.644159854609;257.920996470801;
203;10067;257.920996470801;259.197833086993;
204;9598;259.197833086993;260.474669703185;
205;9193;260.474669703185;261.751506319377;
206;9072;261.751506319377;263.028342935570;
207;8918;263.028342935570;264.305179551762;
208;8980;264.305179551762;265.582016167954;
209;8769;265.582016167954;266.858852784146;
210;8862;266.858852784146;268.135689400338;
211;8764;268.135689400338;269.412526016530;
212;8869;269.412526016530;270.689362632722;
213;8826;270.689362632722;271.966199248914;
214;8732;271.966199248914;273.243035865106;
215;8333;273.243035865106;274.519872481298;
216;7924;274.519872481298;275.796709097490;
217;7893;275.796709097490;277.073545713682;
218;7774;277.073545713682;278.350382329875;
219;7469;278.350382329875;279.627218946067;
220;7291;279.627218946067;280.904055562259;
221;7080;280.904055562259;282.180892178451;
222;7352;282.180892178451;283.457728794643;
223;7228;283.457728794643;284.734565410835;
224;7500;284.734565410835;286.011402027027;
225;8915;286.011402027027;287.288238643219;
226;7022;287.288238643219;288.565075259411;
227;6826;288.565075259411;289.841911875603;
228;6539;289.841911875603;291.118748491795;
229;6479;291.118748491795;292.395585107987;
230;6050;292.395585107987;293.672421724180;
231;5935;293.672421724180;294.949258340372;
232;5917;294.949258340372;296.226094956564;
233;5902;296.226094956564;297.502931572756;
234;5787;297.502931572756;298.779768188948;
235;5935;298.779768188948;300.056604805140;
236;5833;300.056604805140;301.333441421332;
237;5795;301.333441421332;302.610278037524;
238;5717;302.610278037524;303.887114653716;
239;5777;303.887114653716;305.163951269908;
240;5612;305.163951269908;306.440787886100;
241;5654;306.440787886100;307.717624502292;
242;5623;307.717624502292;308.994461118485;
243;5504;308.994461118485;310.271297734677;
244;5656;310.271297734677;311.548134350869;
245;5630;311.548134350869;312.824970967061;
246;5479;312.824970967061;314.101807583253;
247;5632;314.101807583253;315.378644199445;
248;5375;315.378644199445;316.655480815637;
249;5468;316.655480815637;317.932317431829;
250;5356;317.932317431829;319.209154048021;
251;5189;319.209154048021;320.485990664213;
252;5422;320.485990664213;321.762827280405;
253;5456;321.762827280405;323.039663896598;
254;5662;323.039663896598;324.316500512790;
255;5832;324.316500512790;325.593337128982;
256;6187;325.593337128982;326.870173745174;
257;6684;326.870173745174;328.147010361366;
258;6571;328.147010361366;329.423846977558;
259;6493;329.423846977558;330.700683593750;
260;6050;330.700683593750;331.977520209942;
261;5811;331.977520209942;333.254356826134;
262;5768;333.254356826134;334.531193442326;
263;5651;334.531193442326;335.808030058518;
264;5483;335.808030058518;337.084866674710;
265;5274;337.084866674710;338.361703290903;
266;5281;338.361703290903;339.638539907095;
267;4939;339.638539907095;340.915376523287;
268;4813;340.915376523287;342.192213139479;
269;4670;342.192213139479;343.469049755671;
270;4811;343.469049755671;344.745886371863;
271;4865;344.745886371863;346.022722988055;
272;4564;346.022722988055;347.299559604247;
273;4668;347.299559604247;348.576396220439;
274;4738;348.576396220439;349.853232836631;
275;5102;349.853232836631;351.130069452823;
276;4990;351.130069452823;352.406906069015;
277;5129;352.406906069015;353.683742685208;
278;5087;353.683742685208;354.960579301400;
279;4965;354.960579301400;356.237415917592;
280;5026;356.237415917592;357.514252533784;
281;4815;357.514252533784;358.791089149976;
282;4797;358.791089149976;360.067925766168;
283;4775;360.067925766168;361.344762382360;
284;5234;361.344762382360;362.621598998552;
285;4756;362.621598998552;363.898435614744;
286;4652;363.898435614744;365.175272230936;
287;4400;365.175272230936;366.452108847128;
288;4547;366.452108847128;367.728945463320;
289;4518;367.728945463320;369.005782079513;
290;4279;369.005782079513;370.282618695705;
291;4239;370.282618695705;371.559455311897;
292;4406;371.559455311897;372.836291928089;
293;4524;372.836291928089;374.113128544281;
294;4394;374.113128544281;375.389965160473;
295;4412;375.389965160473;376.666801776665;
296;4151;376.666801776665;377.943638392857;
297;4177;377.943638392857;379.220475009049;
298;4279;379.220475009049;380.497311625241;
299;4226;380.497311625241;381.774148241433;
300;4239;381.774148241433;383.050984857626;
301;6196;383.050984857626;384.327821473818;
302;4777;384.327821473818;385.604658090010;
303;4262;385.604658090010;386.881494706202;
304;4079;386.881494706202;388.158331322394;
305;3913;388.158331322394;389.435167938586;
306;3859;389.435167938586;390.712004554778;
307;3883;390.712004554778;391.988841170970;
308;3978;391.988841170970;393.265677787162;
309;4021;393.265677787162;394.542514403354;
310;3845;394.542514403354;395.819351019546;
311;3612;395.819351019546;397.096187635738;
312;3462;397.096187635738;398.373024251931;
313;3473;398.373024251931;399.649860868123;
314;3236;399.649860868123;400.926697484315;
315;3255;400.926697484315;402.203534100507;
316;3267;402.203534100507;403.480370716699;
317;3307;403.480370716699;404.757207332891;
318;3796;404.757207332891;406.034043949083;
319;3033;406.034043949083;407.310880565275;
320;2897;407.310880565275;408.587717181467;
321;2691;408.587717181467;409.864553797659;
322;2658;409.864553797659;411.141390413851;
323;2672;411.141390413851;412.418227030043;
324;2668;412.418227030043;413.695063646236;
325;2729;413.695063646236;414.971900262428;
326;2740;414.971900262428;416.248736878620;
327;2666;416.248736878620;417.525573494812;
328;2749;417.525573494812;418.802410111004;
329;2679;418.802410111004;420.079246727196;
330;2596;420.079246727196;421.356083343388;
331;2580;421.356083343388;422.632919959580;
332;2571;422.632919959580;423.909756575772;
333;2568;423.909756575772;425.186593191964;
334;2512;425.186593191964;426.463429808156;
335;2414;426.463429808156;427.740266424348;
336;2435;427.740266424348;429.017103040541;
337;2353;429.017103040541;430.293939656733;
338;2381;430.293939656733;431.570776272925;
339;2294;431.570776272925;432.847612889117;
340;2308;432.847612889117;434.124449505309;
341;2358;434.124449505309;435.401286121501;
342;2277;435.401286121501;436.678122737693;
343;2254;436.678122737693;437.954959353885;
344;2263;437.954959353885;439.231795970077;
345;2364;439.231795970077;440.508632586269;
346;2256;440.508632586269;441.785469202461;
347;2203;441.785469202461;443.062305818653;
348;2262;443.062305818653;444.339142434846;
349;2265;444.339142434846;445.615979051038;
350;2344;445.615979051038;446.892815667230;
351;2331;446.892815667230;448.169652283422;
352;2395;448.169652283422;449.446488899614;
353;2354;449.446488899614;450.723325515806;
354;2531;450.723325515806;452.000162131998;
355;2643;452.000162131998;453.276998748190;
356;2832;453.276998748190;454.553835364382;
357;2746;454.553835364382;455.830671980574;
358;2826;455.830671980574;457.107508596766;
359;2815;457.107508596766;458.384345212959;
360;2667;458.384345212959;459.661181829151;
361;2827;459.661181829151;460.938018445343;
362;3075;460.938018445343;462.214855061535;
363;2811;462.214855061535;463.491691677727;
364;2642;463.491691677727;464.768528293919;
365;2607;464.768528293919;466.045364910111;
366;2611;466.045364910111;467.322201526303;
367;2557;467.322201526303;468.599038142495;
368;2519;468.599038142495;469.875874758687;
369;2551;469.875874758687;471.152711374879;
370;2497;471.152711374879;472.429547991071;
371;2621;472.429547991071;473.706384607264;
372;2589;473.706384607264;474.983221223456;
373;2438;474.983221223456;476.260057839648;
374;2378;476.260057839648;477.536894455840;
375;2361;477.536894455840;478.813731072032;
376;2377;478.813731072032;480.090567688224;
377;2414;480.090567688224;481.367404304416;
378;2300;481.367404304416;482.644240920608;
379;2163;482.644240920608;483.921077536800;
380;2210;483.921077536800;485.197914152992;
381;2170;485.197914152992;486.474750769184;
382;2175;486.474750769184;487.751587385376;
383;2116;487.751587385376;489.028424001569;
384;2148;489.028424001569;490.305260617761;
385;2018;490.305260617761;491.582097233953;
386;1990;491.582097233953;492.858933850145;
387;1982;492.858933850145;494.135770466337;
388;1917;494.135770466337;495.412607082529;
389;1833;495.412607082529;496.689443698721;
390;1875;496.689443698721;497.966280314913;
391;1894;497.966280314913;499.243116931105;
392;1848;499.243116931105;500.519953547297;
393;1911;500.519953547297;501.796790163489;
394;1934;501.796790163489;503.073626779681;
395;1921;503.073626779681;504.350463395874;
396;2073;504.350463395874;505.627300012066;
397;1927;505.627300012066;506.904136628258;
398;1908;506.904136628258;508.180973244450;
399;1986;508.180973244450;509.457809860642;
400;2016;509.457809860642;510.734646476834;
401;2201;510.734646476834;512.011483093026;
402;2883;512.011483093026;513.288319709218;
403;2012;513.288319709218;514.565156325410;
404;2064;514.565156325410;515.841992941602;
405;2055;515.841992941602;517.118829557794;
406;2044;517.118829557794;518.395666173987;
407;2033;518.395666173986;519.672502790179;
408;2282;519.672502790179;520.949339406371;
409;2001;520.949339406371;522.226176022563;
410;2089;522.226176022563;523.503012638755;
411;1944;523.503012638755;524.779849254947;
412;1909;524.779849254947;526.056685871139;
413;2064;526.056685871139;527.333522487331;
414;2162;527.333522487331;528.610359103523;
415;1835;528.610359103523;529.887195719715;
416;1806;529.887195719715;531.164032335907;
417;1686;531.164032335907;532.440868952099;
418;1649;532.440868952099;533.717705568292;
419;1570;533.717705568292;534.994542184484;
420;1589;534.994542184484;536.271378800676;
421;1516;536.271378800676;537.548215416868;
422;1518;537.548215416868;538.825052033060;
423;1475;538.825052033060;540.101888649252;
424;1546;540.101888649252;541.378725265444;
425;1492;541.378725265444;542.655561881636;
426;1483;542.655561881636;543.932398497828;
427;1390;543.932398497828;545.209235114020;
428;1386;545.209235114020;546.486071730212;
429;1450;546.486071730212;547.762908346405;
430;1389;547.762908346405;549.039744962597;
431;1354;549.039744962597;550.316581578789;
432;1427;550.316581578789;551.593418194981;
433;1339;551.593418194981;552.870254811173;
434;1217;552.870254811173;554.147091427365;
435;1326;554.147091427365;555.423928043557;
436;1180;555.423928043557;556.700764659749;
437;1263;556.700764659749;557.977601275941;
438;1225;557.977601275941;559.254437892133;
439;1206;559.254437892133;560.531274508325;
440;1128;560.531274508325;561.808111124517;
441;1216;561.808111124517;563.084947740709;
442;1228;563.084947740709;564.361784356902;
443;1244;564.361784356902;565.638620973094;
444;1251;565.638620973094;566.915457589286;
445;1199;566.915457589286;568.192294205478;
446;1196;568.192294205478;569.469130821670;
447;1178;569.469130821670;570.745967437862;
448;1174;570.745967437862;572.022804054054;
449;1311;572.022804054054;573.299640670246;
450;1140;573.299640670246;574.576477286438;
451;1154;574.576477286438;575.853313902630;
452;1175;575.853313902630;577.130150518822;
453;1141;577.130150518822;578.406987135015;
454;1180;578.406987135014;579.683823751207;
455;1164;579.683823751207;580.960660367399;
456;1216;580.960660367399;582.237496983591;
457;1242;582.237496983591;583.514333599783;
458;1197;583.514333599783;584.791170215975;
459;1188;584.791170215975;586.068006832167;
460;1209;586.068006832167;587.344843448359;
461;1208;587.344843448359;588.621680064551;
462;1219;588.621680064551;589.898516680743;
463;1152;589.898516680743;591.175353296935;
464;1198;591.175353296935;592.452189913127;
465;1215;592.452189913127;593.729026529320;
466;1222;593.729026529320;595.005863145512;
467;1206;595.005863145512;596.282699761704;
468;1202;596.282699761704;597.559536377896;
469;1159;597.559536377896;598.836372994088;
470;1093;598.836372994088;600.113209610280;
471;1164;600.113209610280;601.390046226472;
472;1050;601.390046226472;602.666882842664;
473;1092;602.666882842664;603.943719458856;
474;1058;603.943719458856;605.220556075048;
475;1059;605.220556075048;606.497392691240;
476;1040;606.497392691240;607.774229307433;
477;1027;607.774229307433;609.051065923625;
478;1028;609.051065923624;610.327902539817;
479;1053;610.327902539817;611.604739156009;
480;1023;611.604739156009;612.881575772201;
481;1090;612.881575772201;614.158412388393;
482;939;614.158412388393;615.435249004585;
483;975;615.435249004585;616.712085620777;
484;988;616.712085620777;617.988922236969;
485;1002;617.988922236969;619.265758853161;
486;934;619.265758853161;620.542595469353;
487;976;620.542595469353;621.819432085545;
488;946;621.819432085545;623.096268701737;
489;949;623.096268701737;624.373105317930;
490;911;624.373105317930;625.649941934122;
491;966;625.649941934122;626.926778550314;
492;942;626.926778550314;628.203615166506;
493;885;628.203615166506;629.480451782698;
494;949;629.480451782698;630.757288398890;
495;865;630.757288398890;632.034125015082;
496;946;632.034125015082;633.310961631274;
497;862;633.310961631274;634.587798247466;
498;983;634.587798247466;635.864634863658;
499;933;635.864634863658;637.141471479850;
500;888;637.141471479850;638.418308096043;
501;905;638.418308096043;639.695144712235;
502;1538;639.695144712235;640.971981328427;
503;987;640.971981328427;642.248817944619;
504;950;642.248817944619;643.525654560811;
505;1049;643.525654560811;644.802491177003;
506;912;644.802491177003;646.079327793195;
507;880;646.079327793195;647.356164409387;
508;896;647.356164409387;648.633001025579;
509;882;648.633001025579;649.909837641771;
510;855;649.909837641771;651.186674257963;
511;880;651.186674257963;652.463510874155;
512;936;652.463510874155;653.740347490348;
513;780;653.740347490348;655.017184106540;
514;749;655.017184106540;656.294020722732;
515;750;656.294020722732;657.570857338924;
516;684;657.570857338924;658.847693955116;
517;671;658.847693955116;660.124530571308;
518;713;660.124530571308;661.401367187500;
519;692;661.401367187500;662.678203803692;
520;651;662.678203803692;663.955040419884;
521;631;663.955040419884;665.231877036076;
522;633;665.231877036076;666.508713652268;
523;605;666.508713652268;667.785550268460;
524;606;667.785550268460;669.062386884653;
525;622;669.062386884652;670.339223500845;
526;540;670.339223500845;671.616060117037;
527;553;671.616060117037;672.892896733229;
528;537;672.892896733229;674.169733349421;
529;568;674.169733349421;675.446569965613;
530;533;675.446569965613;676.723406581805;
531;588;676.723406581805;678.000243197997;
532;501;678.000243197997;679.277079814189;
533;540;679.277079814189;680.553916430381;
534;547;680.553916430381;681.830753046573;
535;494;681.830753046573;683.107589662765;
536;528;683.107589662765;684.384426278958;
537;557;684.384426278958;685.661262895150;
538;461;685.661262895150;686.938099511342;
539;481;686.938099511342;688.214936127534;
540;547;688.214936127534;689.491772743726;
541;525;689.491772743726;690.768609359918;
542;501;690.768609359918;692.045445976110;
543;480;692.045445976110;693.322282592302;
544;495;693.322282592302;694.599119208494;
545;530;694.599119208494;695.875955824686;
546;452;695.875955824686;697.152792440878;
547;516;697.152792440878;698.429629057071;
548;450;698.429629057071;699.706465673263;
549;481;699.706465673263;700.983302289455;
550;462;700.983302289455;702.260138905647;
551;469;702.260138905647;703.536975521839;
552;442;703.536975521839;704.813812138031;
553;399;704.813812138031;706.090648754223;
554;444;706.090648754223;707.367485370415;
555;437;707.367485370415;708.644321986607;
556;453;708.644321986607;709.921158602799;
557;440;709.921158602799;711.197995218991;
558;412;711.197995218991;712.474831835183;
559;418;712.474831835183;713.751668451376;
560;408;713.751668451376;715.028505067568;
561;406;715.028505067568;716.305341683760;
562;392;716.305341683760;717.582178299952;
563;402;717.582178299952;718.859014916144;
564;451;718.859014916144;720.135851532336;
565;391;720.135851532336;721.412688148528;
566;391;721.412688148528;722.689524764720;
567;403;722.689524764720;723.966361380912;
568;376;723.966361380912;725.243197997104;
569;364;725.243197997104;726.520034613296;
570;379;726.520034613296;727.796871229488;
571;430;727.796871229488;729.073707845681;
572;409;729.073707845681;730.350544461873;
573;407;730.350544461873;731.627381078065;
574;371;731.627381078065;732.904217694257;
575;358;732.904217694257;734.181054310449;
576;397;734.181054310449;735.457890926641;
577;328;735.457890926641;736.734727542833;
578;358;736.734727542833;738.011564159025;
579;328;738.011564159025;739.288400775217;
580;319;739.288400775217;740.565237391409;
581;321;740.565237391409;741.842074007601;
582;318;741.842074007601;743.118910623793;
583;329;743.118910623793;744.395747239986;
584;318;744.395747239986;745.672583856178;
585;355;745.672583856178;746.949420472370;
586;325;746.949420472370;748.226257088562;
587;326;748.226257088562;749.503093704754;
588;307;749.503093704754;750.779930320946;
589;291;750.779930320946;752.056766937138;
590;307;752.056766937138;753.333603553330;
591;342;753.333603553330;754.610440169522;
592;297;754.610440169522;755.887276785714;
593;295;755.887276785714;757.164113401906;
594;293;757.164113401906;758.440950018099;
595;261;758.440950018099;759.717786634291;
596;282;759.717786634291;760.994623250483;
597;267;760.994623250483;762.271459866675;
598;293;762.271459866675;763.548296482867;
599;262;763.548296482867;764.825133099059;
600;237;764.825133099059;766.101969715251;
601;239;766.101969715251;767.378806331443;
602;388;767.378806331443;768.655642947635;
603;284;768.655642947635;769.932479563827;
604;286;769.932479563827;771.209316180019;
605;294;771.209316180019;772.486152796211;
606;324;772.486152796211;773.762989412403;
607;281;773.762989412403;775.039826028596;
608;277;775.039826028596;776.316662644788;
609;275;776.316662644788;777.593499260980;
610;319;777.593499260980;778.870335877172;
611;245;778.870335877172;780.147172493364;
612;219;780.147172493364;781.424009109556;
613;236;781.424009109556;782.700845725748;
614;254;782.700845725748;783.977682341940;
615;192;783.977682341940;785.254518958132;
616;199;785.254518958132;786.531355574324;
617;222;786.531355574324;787.808192190516;
618;216;787.808192190516;789.085028806709;
619;199;789.085028806709;790.361865422901;
620;163;790.361865422901;791.638702039093;
621;185;791.638702039093;792.915538655285;
622;215;792.915538655285;794.192375271477;
623;196;794.192375271477;795.469211887669;
624;162;795.469211887669;796.746048503861;
625;189;796.746048503861;798.022885120053;
626;166;798.022885120053;799.299721736245;
627;168;799.299721736245;800.576558352437;
628;152;800.576558352437;801.853394968629;
629;160;801.853394968629;803.130231584821;
630;170;803.130231584821;804.407068201014;
631;169;804.407068201014;805.683904817206;
632;135;805.683904817206;806.960741433398;
633;160;806.960741433398;808.237578049590;
634;148;808.237578049590;809.514414665782;
635;200;809.514414665782;810.791251281974;
636;161;810.791251281974;812.068087898166;
637;161;812.068087898166;813.344924514358;
638;166;813.344924514358;814.621761130550;
639;143;814.621761130550;815.898597746742;
640;178;815.898597746742;817.175434362934;
641;139;817.175434362934;818.452270979127;
642;163;818.452270979127;819.729107595319;
643;143;819.729107595319;821.005944211511;
644;165;821.005944211511;822.282780827703;
645;134;822.282780827703;823.559617443895;
646;147;823.559617443895;824.836454060087;
647;140;824.836454060087;826.113290676279;
648;157;826.113290676279;827.390127292471;
649;144;827.390127292471;828.666963908663;
650;144;828.666963908663;829.943800524855;
651;141;829.943800524855;831.220637141047;
652;177;831.220637141047;832.497473757239;
653;153;832.497473757239;833.774310373431;
654;132;833.774310373431;835.051146989624;
655;146;835.051146989624;836.327983605816;
656;158;836.327983605816;837.604820222008;
657;127;837.604820222008;838.881656838200;
658;160;838.881656838200;840.158493454392;
659;125;840.158493454392;841.435330070584;
660;144;841.435330070584;842.712166686776;
661;146;842.712166686776;843.989003302968;
662;130;843.989003302968;845.265839919160;
663;137;845.265839919160;846.542676535352;
664;159;846.542676535352;847.819513151544;
665;136;847.819513151544;849.096349767737;
666;141;849.096349767737;850.373186383929;
667;133;850.373186383929;851.650023000121;
668;150;851.650023000121;852.926859616313;
669;130;852.926859616313;854.203696232505;
670;136;854.203696232505;855.480532848697;
671;147;855.480532848697;856.757369464889;
672;125;856.757369464889;858.034206081081;
673;128;858.034206081081;859.311042697273;
674;131;859.311042697273;860.587879313465;
675;146;860.587879313465;861.864715929657;
676;119;861.864715929657;863.141552545849;
677;116;863.141552545849;864.418389162042;
678;160;864.418389162042;865.695225778234;
679;136;865.695225778234;866.972062394426;
680;117;866.972062394426;868.248899010618;
681;131;868.248899010618;869.525735626810;
682;109;869.525735626810;870.802572243002;
683;118;870.802572243002;872.079408859194;
684;98;872.079408859194;873.356245475386;
685;130;873.356245475386;874.633082091578;
686;132;874.633082091578;875.909918707770;
687;153;875.909918707770;877.186755323962;
688;98;877.186755323962;878.463591940155;
689;121;878.463591940155;879.740428556347;
690;123;879.740428556347;881.017265172539;
691;105;881.017265172539;882.294101788731;
692;109;882.294101788731;883.570938404923;
693;102;883.570938404923;884.847775021115;
694;98;884.847775021115;886.124611637307;
695;93;886.124611637307;887.401448253499;
696;128;887.401448253499;888.678284869691;
697;99;888.678284869691;889.955121485883;
698;89;889.955121485883;891.231958102075;
699;121;891.231958102075;892.508794718267;
700;101;892.508794718267;893.785631334459;
701;130;893.785631334459;895.062467950652;
702;141;895.062467950652;896.339304566844;
703;147;896.339304566844;897.616141183036;
704;140;897.616141183036;898.892977799228;
705;136;898.892977799228;900.169814415420;
706;136;900.169814415420;901.446651031612;
707;120;901.446651031612;902.723487647804;
708;108;902.723487647804;904.000324263996;
709;145;904.000324263996;905.277160880188;
